response_nflw,response_eeg,rt_nflw,rt_eeg,subject
,0.0,,1.972,41302
,0.0,,0.976,41302
,1.0,,2.408,41302
,1.0,,5.136,41302
1.0,1.0,2.629,3.72,41645
1.0,1.0,0.731,1.744,41645
1.0,1.0,0.879,1.864,41645
1.0,1.0,0.89,1.968,41645
1.0,1.0,0.738,1.756,41645
1.0,1.0,0.531,1.64,41645
0.0,0.0,0.001,0.98,41645
1.0,1.0,2.496,3.484,41645
1.0,1.0,0.747,1.748,41645
1.0,1.0,0.688,1.748,41645
1.0,1.0,1.012,2.064,41645
1.0,1.0,0.81,1.588,41645
1.0,1.0,0.623,1.632,41645
1.0,1.0,0.629,1.636,41645
1.0,1.0,0.649,1.636,41645
1.0,1.0,0.722,1.648,41645
1.0,1.0,1.017,1.976,41645
1.0,1.0,1.546,2.612,41645
0.0,0.0,0.001,0.988,41645
1.0,1.0,0.723,1.744,41645
1.0,1.0,0.639,1.648,41645
1.0,1.0,0.739,1.748,41645
1.0,1.0,0.881,1.972,41645
1.0,1.0,0.729,1.644,41645
1.0,1.0,1.097,2.088,41645
1.0,1.0,0.851,1.856,41645
1.0,1.0,0.626,1.648,41645
1.0,1.0,1.164,2.188,41645
1.0,1.0,0.772,1.856,41645
1.0,1.0,0.63,1.632,41645
1.0,1.0,0.602,1.624,41645
1.0,1.0,0.581,1.536,41645
1.0,1.0,2.159,3.164,41645
0.0,0.0,0.58,1.536,41645
1.0,1.0,0.589,1.528,41645
1.0,1.0,0.832,1.86,41645
1.0,1.0,0.511,1.524,41645
1.0,1.0,0.964,1.976,41645
0.0,0.0,0.748,1.744,41645
1.0,1.0,0.55,1.632,41645
1.0,1.0,0.893,1.856,41645
0.0,0.0,0.614,1.636,41645
1.0,1.0,0.679,1.636,41645
1.0,1.0,0.732,1.748,41645
1.0,1.0,0.604,1.648,41645
0.0,0.0,0.481,1.532,41645
1.0,1.0,0.637,1.54,41645
1.0,1.0,0.635,1.64,41645
0.0,0.0,0.637,1.636,41645
1.0,1.0,0.588,1.64,41645
0.0,0.0,1.03,2.068,41645
1.0,1.0,0.781,1.752,41645
1.0,1.0,0.696,1.652,41645
1.0,1.0,0.528,1.544,41645
0.0,0.0,0.828,1.856,41645
1.0,1.0,0.748,1.752,41645
1.0,1.0,0.686,1.648,41645
0.0,0.0,0.515,1.528,41645
1.0,1.0,0.867,1.852,41645
1.0,1.0,0.512,1.52,41645
1.0,1.0,0.463,1.532,41645
0.0,0.0,0.683,1.648,41645
1.0,1.0,0.739,1.756,41645
1.0,1.0,0.773,1.752,41645
0.0,0.0,0.681,1.648,41645
1.0,1.0,0.766,1.744,41645
1.0,1.0,0.547,1.536,41645
0.0,0.0,0.841,1.856,41645
1.0,1.0,0.823,1.748,41645
1.0,1.0,0.497,1.424,41645
1.0,1.0,2.281,3.28,41645
1.0,0.0,0.53,1.756,41645
1.0,1.0,0.533,1.636,41645
1.0,1.0,0.967,1.536,41645
0.0,1.0,0.581,1.54,41645
1.0,1.0,0.641,1.968,41645
1.0,0.0,0.989,1.528,41645
0.0,1.0,0.536,1.652,41645
1.0,1.0,0.487,1.968,41645
1.0,0.0,0.482,1.652,41645
1.0,1.0,0.549,1.424,41645
1.0,1.0,0.43,1.536,41645
1.0,1.0,0.447,1.644,41645
0.0,1.0,0.647,1.544,41645
1.0,1.0,0.731,1.424,41645
1.0,0.0,0.914,1.636,41645
1.0,1.0,0.789,1.748,41645
1.0,1.0,0.628,1.864,41645
1.0,1.0,1.165,1.86,41645
0.0,1.0,0.567,1.644,41645
1.0,1.0,7.502,2.088,41645
1.0,0.0,0.696,1.536,41645
0.0,1.0,0.68,8.52,41645
1.0,1.0,0.649,1.648,41645
1.0,0.0,0.525,1.64,41645
1.0,1.0,0.54,1.648,41645
1.0,1.0,0.429,1.524,41645
1.0,1.0,0.628,1.64,41645
0.0,1.0,0.598,1.532,41645
1.0,1.0,0.479,1.632,41645
1.0,0.0,0.431,1.66,41645
1.0,1.0,0.482,1.524,41645
1.0,1.0,1.01,1.424,41645
0.0,1.0,0.646,1.528,41645
1.0,1.0,0.821,2.072,41645
1.0,0.0,0.613,1.632,41645
1.0,1.0,0.694,1.856,41645
0.0,1.0,0.53,1.632,41645
1.0,1.0,1.077,1.644,41645
1.0,0.0,0.479,1.532,41645
1.0,1.0,0.565,2.084,41645
1.0,1.0,0.627,1.428,41645
1.0,1.0,0.37,1.64,41645
1.0,1.0,0.6,1.644,41645
1.0,1.0,0.567,1.424,41645
0.0,1.0,0.548,1.54,41645
1.0,1.0,0.8,1.636,41645
1.0,0.0,0.597,1.528,41645
1.0,1.0,0.556,1.748,41645
1.0,1.0,0.548,1.636,41645
1.0,1.0,0.79,1.648,41645
1.0,1.0,0.612,1.536,41645
0.0,1.0,0.856,1.856,41645
1.0,1.0,0.816,1.644,41645
1.0,0.0,0.68,1.776,41645
1.0,1.0,0.745,1.872,41645
1.0,1.0,0.687,1.644,41645
1.0,1.0,0.69,1.748,41645
1.0,1.0,0.738,1.644,41645
0.0,1.0,0.565,1.656,41645
1.0,1.0,0.64,1.756,41645
1.0,0.0,0.839,1.656,41645
1.0,1.0,0.682,1.636,41645
1.0,1.0,0.714,1.86,41645
1.0,1.0,0.671,1.652,41645
1.0,1.0,0.664,1.756,41645
1.0,1.0,0.715,1.648,41645
0.0,1.0,0.748,1.632,41645
1.0,1.0,1.096,1.74,41645
1.0,0.0,0.728,1.752,41645
1.0,1.0,0.65,2.18,41645
1.0,1.0,0.701,1.76,41645
,1.0,,1.76,41645
,1.0,,1.644,41645
,1.0,,1.852,41645
,1.0,,2.084,41645
0.0,0.0,1.55,2.496,42656
0.0,1.0,6.907,7.848,42656
0.0,0.0,0.719,1.76,42656
1.0,1.0,0.629,1.632,42656
1.0,1.0,0.494,1.424,42656
1.0,1.0,0.564,1.644,42656
1.0,1.0,0.729,1.744,42656
1.0,1.0,1.548,2.508,42656
0.0,0.0,0.447,1.424,42656
1.0,1.0,0.502,1.52,42656
1.0,1.0,0.521,1.532,42656
1.0,1.0,0.5,1.42,42656
1.0,1.0,0.635,1.648,42656
1.0,1.0,0.56,1.532,42656
1.0,1.0,1.764,2.844,42656
1.0,1.0,1.039,2.084,42656
1.0,1.0,0.998,1.976,42656
1.0,1.0,0.548,1.64,42656
0.0,0.0,0.001,0.988,42656
